"080《猎凶风河谷》恶土之上·踏雪寻仇" "https://anchor.fm/s/4a4df770/podcast/play/26492468/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F86087dca-2b98-a8d5-7e2d-8d75d579f488.mp3"
"081《银翼杀手2049》即使变成甲壳虫卡夫卡还是进不去城堡" "https://anchor.fm/s/4a4df770/podcast/play/26492484/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F13e6a514-2ee5-8b75-87a2-599a846d9c44.mp3"
"082《相爱相亲》一部不油腻的中年人保温杯电影" "https://anchor.fm/s/4a4df770/podcast/play/26492509/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2Fa7bcf4e0-8715-9292-c3b0-d14e11e99349.mp3"
"083《他们先杀了我父亲：一个柬埔寨女儿的回忆录》你用一块红布蒙住我双眼" "https://anchor.fm/s/4a4df770/podcast/play/26493818/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F742a4384-c2fc-e713-f0ba-f1d443257a1b.mp3"
"084《嘉年华》就不要用“中国版《熔炉》”这种话来黑这片了吧…" "https://anchor.fm/s/4a4df770/podcast/play/26493908/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F82ce24fa-533b-340d-5d21-f1c0b1f85044.mp3"
"085《王牌特工2》空降！不剪辑凑数无序尬聊《王牌特工2》" "https://anchor.fm/s/4a4df770/podcast/play/26493957/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F5fc84c4e-64a4-0a6d-2264-a3485bdfb679.mp3"
"086《至暗时刻》他最挂念的还是那些低端群众…" "https://anchor.fm/s/4a4df770/podcast/play/26493977/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F99f21350-0292-debc-ad27-3d74fcd95886.mp3"
"087《底特律》谨以此片，献给那座被永久关闭的“奥本山宫殿”" "https://anchor.fm/s/4a4df770/podcast/play/26493992/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2Ff29dd76d-6a08-e599-3fe6-efc07b42af92.mp3"
"088《芳华》如果这是最后的一枪，我愿接受这莫大的荣光！" "https://anchor.fm/s/4a4df770/podcast/play/26494018/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2Fe42bc54a-644e-f416-3405-5aed1c6fed54.mp3"
"089《母亲！》什么宗教哲学？不就是“男版霉霉”大战“美版关晓彤”？" "https://anchor.fm/s/4a4df770/podcast/play/26494041/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F4dc7d2c3-728a-3813-0763-c0acb12f6f0a.mp3"
"090《小丑回魂》今天回来找你的不只是小丑，还有一个老朋友…" "https://anchor.fm/s/4a4df770/podcast/play/26494060/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2Fb48f5d59-fe6a-a059-ed83-4f540aae11fd.mp3"
"091《不成问题的问题》那年重庆，一场轰轰烈烈的改革破产了…" "https://anchor.fm/s/4a4df770/podcast/play/26494185/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F5696b0cd-5d43-7672-bb04-7ccbd939c4d5.mp3"
"092《请以你的名字呼唤我》我如果说，这部不是同性恋电影呢？" "https://anchor.fm/s/4a4df770/podcast/play/26494198/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F740cb557-a142-61e8-f493-476d1ee47149.mp3"
"093《灾难艺术家》真的，你的立意还不如你嘲笑的那部电影！" "https://anchor.fm/s/4a4df770/podcast/play/26494226/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F32853e26-feff-e97c-4010-4969d0e46a15.mp3"
